_id__$oid	duration	event_type	event_time	request_id		child_id	caregiver_id	metadata__duration
58f86220ddd9ff0001a06b9e	None	sleep	1495201174	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86220ddd9ff0001a06b9f	None	sleep	1495213563	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86220ddd9ff0001a06ba0	None	sleep	1495225126	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86221ddd9ff0001a06ba1	None	sleep	1495228974	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86221ddd9ff0001a06ba2	None	sleep	1495243874	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86221ddd9ff0001a06ba3	None	sleep	1495261518	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86221ddd9ff0001a06ba4	None	sleep	1495270570	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86221ddd9ff0001a06ba5	None	sleep	1495279095	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86222ddd9ff0001a06ba6	None	sleep	1495288759	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86222ddd9ff0001a06ba7	None	sleep	1495304363	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86222ddd9ff0001a06ba8	None	sleep	1495311753	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86223ddd9ff0001a06ba9	None	sleep	1495323830	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86223ddd9ff0001a06baa	None	sleep	1495337798	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86223ddd9ff0001a06bab	None	sleep	1495343752	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86223ddd9ff0001a06bac	None	sleep	1495355170	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86223ddd9ff0001a06bad	None	sleep	1495369895	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86224ddd9ff0001a06bae	None	sleep	1495375266	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86224ddd9ff0001a06baf	None	sleep	1495391424	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86224ddd9ff0001a06bb0	None	sleep	1495397993	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86225ddd9ff0001a06bb1	None	sleep	1495413557	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86225ddd9ff0001a06bb2	None	sleep	1495425850	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86225ddd9ff0001a06bb3	None	sleep	1495442141	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86225ddd9ff0001a06bb4	None	sleep	1495460133	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86226ddd9ff0001a06bb5	None	sleep	1495470760	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86226ddd9ff0001a06bb6	None	sleep	1495477887	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86226ddd9ff0001a06bb7	None	sleep	1495485167	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86227ddd9ff0001a06bb8	None	sleep	1495491852	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86227ddd9ff0001a06bb9	None	sleep	1495498016	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86228ddd9ff0001a06bba	None	sleep	1495507324	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86228ddd9ff0001a06bbb	None	sleep	1495512222	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86229ddd9ff0001a06bbc	None	sleep	1495519154	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86229ddd9ff0001a06bbd	None	sleep	1495533838	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8622addd9ff0001a06bbe	None	sleep	1495543212	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8622addd9ff0001a06bbf	None	sleep	1495554288	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8622addd9ff0001a06bc0	None	sleep	1495567135	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8622addd9ff0001a06bc1	None	sleep	1495578050	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8622bddd9ff0001a06bc2	None	sleep	1495592331	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8622bddd9ff0001a06bc3	None	sleep	1495600793	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8622bddd9ff0001a06bc4	None	sleep	1495618364	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8622bddd9ff0001a06bc5	None	sleep	1495635023	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8622bddd9ff0001a06bc6	None	sleep	1495639044	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8622cddd9ff0001a06bc7	None	sleep	1495649557	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8622cddd9ff0001a06bc8	None	sleep	1495661821	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8622cddd9ff0001a06bc9	None	sleep	1495679346	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8622cddd9ff0001a06bca	None	sleep	1495696176	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8622dddd9ff0001a06bcb	None	sleep	1495705456	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8622dddd9ff0001a06bcc	None	sleep	1495721686	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8622dddd9ff0001a06bcd	None	sleep	1495734659	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8622dddd9ff0001a06bce	None	sleep	1495738722	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8622eddd9ff0001a06bcf	None	sleep	1495756586	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8622eddd9ff0001a06bd0	None	sleep	1495761443	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8622eddd9ff0001a06bd1	None	sleep	1495773748	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8622eddd9ff0001a06bd2	None	sleep	1495788940	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8622eddd9ff0001a06bd3	None	sleep	1495802068	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8622fddd9ff0001a06bd4	None	sleep	1495809814	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8622fddd9ff0001a06bd5	None	sleep	1495819867	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8622fddd9ff0001a06bd6	None	sleep	1495836857	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8622fddd9ff0001a06bd7	None	sleep	1495848894	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86230ddd9ff0001a06bd8	None	sleep	1495859542	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86230ddd9ff0001a06bd9	None	sleep	1495876191	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86230ddd9ff0001a06bda	None	sleep	1495890743	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86231ddd9ff0001a06bdb	None	sleep	1495904357	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86231ddd9ff0001a06bdc	None	sleep	1495916198	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86232ddd9ff0001a06bdd	None	sleep	1495924916	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86232ddd9ff0001a06bde	None	sleep	1495931057	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86233ddd9ff0001a06bdf	None	sleep	1495935593	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86233ddd9ff0001a06be0	None	sleep	1495951276	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86233ddd9ff0001a06be1	None	sleep	1495966057	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86234ddd9ff0001a06be2	None	sleep	1495971439	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86234ddd9ff0001a06be3	None	sleep	1495982367	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86234ddd9ff0001a06be4	None	sleep	1495992746	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86234ddd9ff0001a06be5	None	sleep	1495996709	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86235ddd9ff0001a06be6	None	sleep	1496013884	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86235ddd9ff0001a06be7	None	sleep	1496026603	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86235ddd9ff0001a06be8	None	sleep	1496041338	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86235ddd9ff0001a06be9	None	sleep	1496050547	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86235ddd9ff0001a06bea	None	sleep	1496067268	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86236ddd9ff0001a06beb	None	sleep	1496082082	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86236ddd9ff0001a06bec	None	sleep	1496092064	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86236ddd9ff0001a06bed	None	sleep	1496098082	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86236ddd9ff0001a06bee	None	sleep	1496115352	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86236ddd9ff0001a06bef	None	sleep	1496124460	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86237ddd9ff0001a06bf0	None	sleep	1496140618	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86237ddd9ff0001a06bf1	None	sleep	1496157899	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86237ddd9ff0001a06bf2	None	sleep	1496169105	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86237ddd9ff0001a06bf3	None	sleep	1496181955	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86238ddd9ff0001a06bf4	None	sleep	1496196125	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86238ddd9ff0001a06bf5	None	sleep	1496205782	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86238ddd9ff0001a06bf6	None	sleep	1496213781	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86238ddd9ff0001a06bf7	None	sleep	1496230368	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86238ddd9ff0001a06bf8	None	sleep	1496240652	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86239ddd9ff0001a06bf9	None	sleep	1496250316	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86239ddd9ff0001a06bfa	None	sleep	1496262591	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86239ddd9ff0001a06bfb	None	sleep	1496268609	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86239ddd9ff0001a06bfc	None	sleep	1496279275	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8623addd9ff0001a06bfd	None	sleep	1496289603	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8623addd9ff0001a06bfe	None	sleep	1496293942	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8623bddd9ff0001a06bff	None	sleep	1496300516	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8623eddd9ff0001a06c00	None	sleep	1496311486	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8623eddd9ff0001a06c01	None	sleep	1496325086	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8623fddd9ff0001a06c02	None	sleep	1496329411	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8623fddd9ff0001a06c03	None	sleep	1496339026	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8623fddd9ff0001a06c04	None	sleep	1496351290	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86240ddd9ff0001a06c05	None	sleep	1496355616	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86240ddd9ff0001a06c06	None	sleep	1496368705	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86241ddd9ff0001a06c07	None	sleep	1496378672	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86241ddd9ff0001a06c08	None	sleep	1496383981	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86242ddd9ff0001a06c09	None	sleep	1496395163	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86242ddd9ff0001a06c0a	None	sleep	1496403337	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86242ddd9ff0001a06c0b	None	sleep	1496413058	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86243ddd9ff0001a06c0c	None	sleep	1496430840	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86244ddd9ff0001a06c0d	None	sleep	1496436055	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86245ddd9ff0001a06c0e	None	sleep	1496445025	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86246ddd9ff0001a06c0f	None	sleep	1496462584	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86246ddd9ff0001a06c10	None	sleep	1496467118	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86247ddd9ff0001a06c11	None	sleep	1496480077	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86247ddd9ff0001a06c12	None	sleep	1496484326	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86248ddd9ff0001a06c13	None	sleep	1496496310	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86248ddd9ff0001a06c14	None	sleep	1496509303	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86249ddd9ff0001a06c15	None	sleep	1496513646	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86249ddd9ff0001a06c16	None	sleep	1496520727	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8624addd9ff0001a06c17	None	sleep	1496525340	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8624addd9ff0001a06c18	None	sleep	1496538853	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8624bddd9ff0001a06c19	None	sleep	1496545525	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8624bddd9ff0001a06c1a	None	sleep	1496556855	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8624cddd9ff0001a06c1b	None	sleep	1496565407	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8624cddd9ff0001a06c1c	None	sleep	1496571593	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8624dddd9ff0001a06c1d	None	sleep	1496575379	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8624eddd9ff0001a06c1e	None	sleep	1496588324	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8624eddd9ff0001a06c1f	None	sleep	1496598940	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8624fddd9ff0001a06c20	None	sleep	1496602645	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86250ddd9ff0001a06c21	None	sleep	1496617444	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86250ddd9ff0001a06c22	None	sleep	1496621357	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86251ddd9ff0001a06c23	None	sleep	1496634311	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86251ddd9ff0001a06c24	None	sleep	1496648702	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86251ddd9ff0001a06c25	None	sleep	1496656241	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86252ddd9ff0001a06c26	None	sleep	1496668737	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86252ddd9ff0001a06c27	None	sleep	1496685648	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86253ddd9ff0001a06c28	None	sleep	1496697823	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86253ddd9ff0001a06c29	None	sleep	1496703993	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86253ddd9ff0001a06c2a	None	sleep	1496709643	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86254ddd9ff0001a06c2b	None	sleep	1496715199	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86255ddd9ff0001a06c2c	None	sleep	1496732478	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86255ddd9ff0001a06c2d	None	sleep	1496744188	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86256ddd9ff0001a06c2e	None	sleep	1496758259	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86256ddd9ff0001a06c2f	None	sleep	1496776073	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86257ddd9ff0001a06c30	None	sleep	1496785680	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86258ddd9ff0001a06c31	None	sleep	1496801273	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86258ddd9ff0001a06c32	None	sleep	1496808176	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86259ddd9ff0001a06c33	None	sleep	1496822414	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86259ddd9ff0001a06c34	None	sleep	1496839970	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8625addd9ff0001a06c35	None	sleep	1496844700	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8625addd9ff0001a06c36	None	sleep	1496854700	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8625bddd9ff0001a06c37	None	sleep	1496872213	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8625bddd9ff0001a06c38	None	sleep	1496880890	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8625cddd9ff0001a06c39	None	sleep	1496896568	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8625cddd9ff0001a06c3a	None	sleep	1496910910	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8625dddd9ff0001a06c3b	None	sleep	1496926755	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8625dddd9ff0001a06c3c	None	sleep	1496935652	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8625eddd9ff0001a06c3d	None	sleep	1496953017	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8625eddd9ff0001a06c3e	None	sleep	1496960729	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8625fddd9ff0001a06c3f	None	sleep	1496965155	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8625fddd9ff0001a06c40	None	sleep	1496972729	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86260ddd9ff0001a06c41	None	sleep	1496982944	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86261ddd9ff0001a06c42	None	sleep	1496987532	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86262ddd9ff0001a06c43	None	sleep	1496991200	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86262ddd9ff0001a06c44	None	sleep	1496994979	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86263ddd9ff0001a06c45	None	sleep	1497008561	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86263ddd9ff0001a06c46	None	sleep	1497014803	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86264ddd9ff0001a06c47	None	sleep	1497025812	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86264ddd9ff0001a06c48	None	sleep	1497042421	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86264ddd9ff0001a06c49	None	sleep	1497055637	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86265ddd9ff0001a06c4a	None	sleep	1497066541	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86265ddd9ff0001a06c4b	None	sleep	1497083173	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86266ddd9ff0001a06c4c	None	sleep	1497091653	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86266ddd9ff0001a06c4d	None	sleep	1497099246	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86267ddd9ff0001a06c4e	None	sleep	1497103219	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86267ddd9ff0001a06c4f	None	sleep	1497116375	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86267ddd9ff0001a06c50	None	sleep	1497126174	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86268ddd9ff0001a06c51	None	sleep	1497138699	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86268ddd9ff0001a06c52	None	sleep	1497154857	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86269ddd9ff0001a06c53	None	sleep	1497159292	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8626addd9ff0001a06c54	None	sleep	1497169645	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8626bddd9ff0001a06c55	None	sleep	1497178740	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8626bddd9ff0001a06c56	None	sleep	1497193675	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8626cddd9ff0001a06c57	None	sleep	1497211166	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8626cddd9ff0001a06c58	None	sleep	1497225829	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8626dddd9ff0001a06c59	None	sleep	1497242841	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8626dddd9ff0001a06c5a	None	sleep	1497258148	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8626eddd9ff0001a06c5b	None	sleep	1497269334	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8626eddd9ff0001a06c5c	None	sleep	1497283476	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8626fddd9ff0001a06c5d	None	sleep	1497294373	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86270ddd9ff0001a06c5e	None	sleep	1497301530	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86270ddd9ff0001a06c5f	None	sleep	1497318417	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86270ddd9ff0001a06c60	None	sleep	1497322636	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86271ddd9ff0001a06c61	None	sleep	1497335566	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86271ddd9ff0001a06c62	None	sleep	1497345275	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86272ddd9ff0001a06c63	None	sleep	1497350685	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86272ddd9ff0001a06c64	None	sleep	1497361551	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86273ddd9ff0001a06c65	None	sleep	1497368742	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86274ddd9ff0001a06c66	None	sleep	1497384424	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86275ddd9ff0001a06c67	None	sleep	1497395308	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86275ddd9ff0001a06c68	None	sleep	1497411004	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86276ddd9ff0001a06c69	None	sleep	1497424348	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f86276ddd9ff0001a06c6a	None	sleep	1497434493	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86277ddd9ff0001a06c6b	None	sleep	1497442569	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86277ddd9ff0001a06c6c	None	sleep	1497452318	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86277ddd9ff0001a06c6d	None	sleep	1497461125	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86278ddd9ff0001a06c6e	None	sleep	1497472745	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f86278ddd9ff0001a06c6f	None	sleep	1497478154	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f86279ddd9ff0001a06c70	None	sleep	1497486601	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f86279ddd9ff0001a06c71	None	sleep	1497499429	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8627addd9ff0001a06c72	None	sleep	1497503172	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8627addd9ff0001a06c73	None	sleep	1497518165	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8627cddd9ff0001a06c74	None	sleep	1497533745	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	4
58f8627cddd9ff0001a06c75	None	sleep	1497541478	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	6
58f8627dddd9ff0001a06c76	None	sleep	1497557290	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8627dddd9ff0001a06c77	None	sleep	1497570860	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
58f8627eddd9ff0001a06c78	None	sleep	1497584676	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	3
58f8627eddd9ff0001a06c79	None	sleep	1497596564	1234		58a40a921d90110001fd52ba	58a40a921d90110001fd52b9	7
